DAWN,Day One Biopharmaceuticals Inc. Common Stock,Finance,Biotechnology: Pharmaceutical Preparations
DB,Deutsche Bank AG Common Stock,Finance,Major Banks
DBGI,Digital Brands Group Inc. Common Stock,Finance,Clothing/Shoe/Accessory Stores
DBGIW,Digital Brands Group Inc. Warrant,Finance,Clothing/Shoe/Accessory Stores
DBI,Designer Brands Inc. Class A Common Stock,Finance,Clothing/Shoe/Accessory Stores
DBL,DoubleLine Opportunistic Credit Fund Common Shares of Beneficial Interest,Finance,
DBRG,DigitalBridge Group Inc.,Finance,Real Estate Investment Trusts
DBRG^H,DigitalBridge Group Inc. 7.125% Series H ,Finance,
DBRG^I,DigitalBridge Group Inc. 7.15% Series I ,Finance,
DBRG^J,DigitalBridge Group Inc. 7.125% Series J ,Finance,
DBTX,Decibel Therapeutics Inc. Common Stock,Finance,Biotechnology: Pharmaceutical Preparations
DBVT,DBV Technologies S.A. American Depositary Shares,Finance,Biotechnology: Pharmaceutical Preparations
DBX,Dropbox Inc. Class A Common Stock,Finance,Computer Software: Prepackaged Software
DC,Dakota Gold Corp. Common Stock,Finance,Precious Metals
DCBO,Docebo Inc. Common Shares,Finance,
DCF,BNY Mellon Alcentra Global Credit Income 2024 Target Term Fund Inc. Common Stock,Finance,Finance/Investors Services
DCFC,Tritium DCFC Limited Ordinary Shares,Finance,Electronic Components
DCFCW,Tritium DCFC Limited Warrant,Finance,Electronic Components
DCGO,DocGo Inc. Common Stock,Finance,Managed Health Care
DCI,Donaldson Company Inc. Common Stock,Finance,Pollution Control Equipment
DCO,Ducommun Incorporated Common Stock,Finance,Military/Government/Technical
DCOM,Dime Community Bancshares Inc. Common Stock,Finance,Major Banks
DCOMP,Dime Community Bancshares Inc. Fixed-Rate Non-Cumulative Perpetual Preferred Stock Series A,Finance,Major Banks
DCP^C,DCP Midstream LP 7.95% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,Finance,
DCPH,Deciphera Pharmaceuticals Inc. Common Stock,Finance,Biotechnology: Pharmaceutical Preparations
DCTH,Delcath Systems Inc. Common Stock,Finance,Medical/Dental Instruments
DD,DuPont de Nemours Inc. Common Stock,Finance,Major Chemicals
DDD,3D Systems Corporation Common Stock,Finance,Computer Software: Prepackaged Software
DDI,DoubleDown Interactive Co. Ltd. American Depository Shares,Finance,EDP Services
DDL,Dingdong (Cayman) Limited American Depositary Shares (each two representing three Ordinary Shares),Finance,Catalog/Specialty Distribution
DDOG,Datadog Inc. Class A Common Stock,Finance,Computer Software: Prepackaged Software
DDS,Dillard's Inc. Common Stock,Finance,Department/Specialty Retail Stores
DDT,Dillard's Capital Trust I,Finance,Department/Specialty Retail Stores
DE,Deere & Company Common Stock,Finance,Industrial Machinery/Components
DEA,Easterly Government Properties Inc. Common Stock,Finance,Real Estate Investment Trusts
DECA,Denali Capital Acquisition Corp. Class A Ordinary Shares,Finance,Blank Checks
DECAU,Denali Capital Acquisition Corp. Unit,Finance,Blank Checks
DECK,Deckers Outdoor Corporation Common Stock,Finance,Shoe Manufacturing
DEI,Douglas Emmett Inc. Common Stock,Finance,Real Estate Investment Trusts
DELL,Dell Technologies Inc. Class C Common Stock ,Finance,Computer Manufacturing
DEN,Denbury Inc. Common Stock,Finance,Oil & Gas Production
DENN,Denny's Corporation Common Stock,Finance,Restaurants
DEO,Diageo plc Common Stock,Finance,Beverages (Production/Distribution)
DERM,Journey Medical Corporation Common Stock,Finance,Biotechnology: Pharmaceutical Preparations
DESP,Despegar.com Corp. Ordinary Shares,Finance,Transportation Services
DFFN,Diffusion Pharmaceuticals Inc. Common Stock,Finance,Biotechnology: Pharmaceutical Preparations
DFH,Dream Finders Homes Inc. Class A Common Stock,Finance,Homebuilding
DFIN,Donnelley Financial Solutions Inc. Common Stock ,Finance,Other Consumer Services
DFLI,Dragonfly Energy Holdings Corp. Common Stock (NV),Finance,Electronic Components
DFLIW,Dragonfly Energy Holdings Corp. Warrant,Finance,Electronic Components
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc. Common Stock,Finance,Investment Managers
DFS,Discover Financial Services Common Stock,Finance,Finance: Consumer Services
DG,Dollar General Corporation Common Stock,Finance,Department/Specialty Retail Stores
DGHI,Digihost Technology Inc. Common Subordinate Voting Shares,Finance,Finance: Consumer Services
DGICA,Donegal Group Inc. Class A Common Stock,Finance,Property-Casualty Insurers
DGICB,Donegal Group Inc. Class B Common Stock,Finance,Property-Casualty Insurers
DGII,Digi International Inc. Common Stock,Finance,Computer peripheral equipment
DGLY,Digital Ally Inc. Common Stock,Finance,Radio And Television Broadcasting And Communications Equipment
DGX,Quest Diagnostics Incorporated Common Stock,Finance,Medical Specialities
DH,Definitive Healthcare Corp. Class A Common Stock,Finance,Computer Software: Prepackaged Software
DHAC,Digital Health Acquisition Corp. Common Stock,Finance,Medical/Nursing Services
DHACU,Digital Health Acquisition Corp. Unit,Finance,Medical/Nursing Services
DHACW,Digital Health Acquisition Corp. Warrant,Finance,Medical/Nursing Services
DHC,Diversified Healthcare Trust Common Shares of Beneficial Interest,Finance,Real Estate Investment Trusts
DHCA,DHC Acquisition Corp. Class A ordinary share,Finance,Blank Checks
DHCAU,DHC Acquisition Corp. Unit,Finance,Blank Checks
DHCAW,DHC Acquisition Corp. Warrant,Finance,Blank Checks
DHCNI,Diversified Healthcare Trust 5.625% Senior Notes due 2042,Finance,Real Estate Investment Trusts
DHCNL,Diversified Healthcare Trust 6.25% Senior Notes Due 2046,Finance,Real Estate Investment Trusts
DHF,BNY Mellon High Yield Strategies Fund Common Stock,Finance,Finance Companies
DHI,D.R. Horton Inc. Common Stock,Finance,Homebuilding
DHIL,Diamond Hill Investment Group Inc. Class A Common Stock,Finance,Investment Managers
DHR,Danaher Corporation Common Stock,Finance,Industrial Machinery/Components
DHT,DHT Holdings Inc.,Finance,Marine Transportation
DHX,DHI Group Inc. Common Stock,Finance,Business Services
DHY,Credit Suisse High Yield Bond Fund Common Stock,Finance,Finance/Investors Services
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund Common Shares of Beneficial Interest,Finance,Finance Companies
DIBS,1stdibs.com Inc. Common Stock,Finance,Catalog/Specialty Distribution
DICE,DICE Therapeutics Inc. Common Stock,Finance,Biotechnology: Pharmaceutical Preparations
DIN,Dine Brands Global Inc. Common Stock,Finance,Restaurants
DINO,HF Sinclair Corporation Common Stock,Finance,Natural Gas Distribution
DIOD,Diodes Incorporated Common Stock,Finance,Semiconductors
DIS,Walt Disney Company (The) Common Stock,Finance,Services-Misc. Amusement & Recreation
DISA,Disruptive Acquisition Corporation I Class A Ordinary Shares,Finance,Blank Checks
DISAU,Disruptive Acquisition Corporation I Unit,Finance,Blank Checks
DISAW,Disruptive Acquisition Corporation I Warrant,Finance,Blank Checks
DISH,DISH Network Corporation Class A Common Stock,Finance,Cable & Other Pay Television Services
DIST,Distoken Acquisition Corporation Ordinary Shares,Finance,Blank Checks
DISTR,Distoken Acquisition Corporation Right,Finance,Blank Checks
DISTW,Distoken Acquisition Corporation Warrant,Finance,Blank Checks
DIT,AMCON Distributing Company Common Stock,Finance,Food Distributors
DJCO,Daily Journal Corp. (S.C.) Common Stock,Finance,Newspapers/Magazines
DK,Delek US Holdings Inc. Common Stock,Finance,Integrated oil Companies
DKDCA,Data Knights Acquisition Corp. Class A Common Stock,Finance,Biotechnology: Commercial Physical & Biological Resarch
DKDCU,Data Knights Acquisition Corp. Unit,Finance,Biotechnology: Commercial Physical & Biological Resarch
DKDCW,Data Knights Acquisition Corp. Warrant,Finance,Biotechnology: Commercial Physical & Biological Resarch
DKL,Delek Logistics Partners L.P. Common Units representing Limited Partner Interests,Finance,Oil & Gas Production
DKNG,DraftKings Inc. Class A Common Stock,Finance,Services-Misc. Amusement & Recreation
DKS,Dick's Sporting Goods Inc Common Stock,Finance,Other Specialty Stores
DLA,Delta Apparel Inc. Common Stock,Finance,Apparel
DLB,Dolby Laboratories Common Stock,Finance,Multi-Sector Companies
DLHC,DLH Holdings Corp.,Finance,Business Services
DLNG,Dynagas LNG Partners LP Common Units,Finance,Marine Transportation
DLNG^A,Dynagas LNG Partners LP 9.00% Series A Cumulative Redeemable Preferred Units,Finance,
DLNG^B,Dynagas LNG Partners LP 8.75% Series B Fixed to Floating Rate Cumulative Redeemable Perpetual Preferred Units liquidation preference $25.00 per Uni,Finance,
DLO,DLocal Limited Class A Common Shares,Finance,Business Services
DLPN,Dolphin Entertainment Inc. Common Stock,Finance,Other Consumer Services
DLR,Digital Realty Trust Inc. Common Stock,Finance,Real Estate Investment Trusts
DLR^J,Digital Realty Trust Inc. 5.250% Series J Cumulative Redeemable Preferred Stock,Finance,
DLR^K,Digital Realty Trust Inc. 5.850% Series K Cumulative Redeemable Preferred Stock par value $0.01 per share,Finance,
DLR^L,Digital Realty Trust Inc. 5.200% Series L Cumulative Redeemable Preferred Stock,Finance,
DLTH,Duluth Holdings Inc. Class B Common Stock,Finance,Clothing/Shoe/Accessory Stores
DLTR,Dollar Tree Inc. Common Stock,Finance,Department/Specialty Retail Stores
DLX,Deluxe Corporation Common Stock,Finance,Advertising
DLY,DoubleLine Yield Opportunities Fund Common Shares of Beneficial Interest,Finance,Investment Managers
DM,Desktop Metal Inc. Class A Common Stock,Finance,Industrial Machinery/Components
DMA,Destra Multi-Alternative Fund Common Stock,Finance,Trusts Except Educational Religious and Charitable
DMAC,DiaMedica Therapeutics Inc. Common Stock,Finance,Pharmaceuticals and Biotechnology
DMAQ,Deep Medicine Acquisition Corp. Class A Common Stock,Finance,Consumer Electronics/Appliances
DMAQR,Deep Medicine Acquisition Corp. Rights,Finance,
DMB,BNY Mellon Municipal Bond Infrastructure Fund Inc. Common Stock,Finance,Trusts Except Educational Religious and Charitable
DMF,BNY Mellon Municipal Income Inc. Common Stock,Finance,Finance/Investors Services
DMLP,Dorchester Minerals L.P. Common Units Representing Limited Partnership Interests,Finance,Oil & Gas Production
DMO,Western Asset Mortgage Opportunity Fund Inc. Common Stock,Finance,Trusts Except Educational Religious and Charitable
DMRC,Digimarc Corporation Common Stock,Finance,EDP Services
DMS,Digital Media Solutions Inc. Class A Ordinary Shares,Finance,Advertising
DMTK,DermTech Inc. Common Stock,Finance,Medical Specialities
DMYY,dMY Squared Technology Group Inc. Class A Common Stock,Finance,Blank Checks
DNA,Ginkgo Bioworks Holdings Inc. Class A Common Stock,Finance,Biotechnology: Biological Products (No Diagnostic Substances)
DNB,Dun & Bradstreet Holdings Inc. Common Stock,Finance,Finance: Consumer Services
DNLI,Denali Therapeutics Inc. Common Stock,Finance,Biotechnology: Biological Products (No Diagnostic Substances)
DNMR,Danimer Scientific Inc. Common Stock,Finance,Major Chemicals
DNN,Denison Mines Corp Ordinary Shares (Canada),Finance,Other Metals and Minerals
DNOW,NOW Inc. Common Stock,Finance,Metal Fabrications
DNP,DNP Select Income Fund Inc. Common Stock,Finance,Investment Managers
DNUT,Krispy Kreme Inc. Common Stock,Finance,Food Chains
DO,Diamond Offshore Drilling Inc. Common Stock,Finance,Oil & Gas Production
DOC,Physicians Realty Trust Common Shares of Beneficial Interest,Finance,Real Estate Investment Trusts
DOCN,DigitalOcean Holdings Inc. Common Stock,Finance,Retail: Computer Software & Peripheral Equipment
DOCS,Doximity Inc. Class A Common Stock,Finance,Retail: Computer Software & Peripheral Equipment
DOCU,DocuSign Inc. Common Stock,Finance,Computer Software: Prepackaged Software
DOGZ,Dogness (International) Corporation Class A Common Stock,Finance,Miscellaneous manufacturing industries
DOLE,Dole plc Ordinary Shares,Finance,Farming/Seeds/Milling
DOMA,Doma Holdings Inc. Common Stock,Finance,Real Estate
DOMH,Dominari Holdings Inc. Common Stock,Finance,Biotechnology: Pharmaceutical Preparations
DOMO,Domo Inc. Class B Common Stock,Finance,Computer Software: Prepackaged Software
DOOO,BRP Inc. (Recreational Products) Common Subordinate Voting Shares,Finance,
DOOR,Masonite International Corporation Ordinary Shares (Canada),Finance,Forest Products
DORM,Dorman Products Inc. Common Stock,Finance,Auto Parts:O.E.M.
DOUG,Douglas Elliman Inc. Common Stock,Finance,Building operators
DOV,Dover Corporation Common Stock,Finance,Industrial Machinery/Components
DOW,Dow Inc. Common Stock ,Finance,Major Chemicals
DOX,Amdocs Limited Ordinary Shares,Finance,EDP Services
DOYU,DouYu International Holdings Limited ADS,Finance,Computer Software: Programming Data Processing
DPCS,DP Cap Acquisition Corp I Class A Ordinary Shares,Finance,Blank Checks
DPCSU,DP Cap Acquisition Corp I Unit,Finance,Blank Checks
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,Finance,Trusts Except Educational Religious and Charitable
DPRO,Draganfly Inc. Common Shares,Finance,Aerospace
DPSI,DecisionPoint Systems Inc. Common Stock,Finance,Retail: Computer Software & Peripheral Equipment
DPZ,Domino's Pizza Inc Common Stock,Finance,Food Distributors
DQ,DAQO New Energy Corp. American Depositary Shares each representing five ordinary shares,Finance,Semiconductors
DRCT,Direct Digital Holdings Inc. Class A Common Stock,Finance,Computer Software: Programming Data Processing
DRCTW,Direct Digital Holdings Inc. Warrant,Finance,Computer Software: Programming Data Processing
DRD,DRDGOLD Limited American Depositary Shares,Finance,Precious Metals
DRH,Diamondrock Hospitality Company Common Stock,Finance,Real Estate Investment Trusts
DRH^A,Diamondrock Hospitality Company 8.250% Series A Cumulative Redeemable Preferred Stock,Finance,
DRI,Darden Restaurants Inc. Common Stock,Finance,Restaurants
DRIO,DarioHealth Corp. Common Stock,Finance,Medical/Dental Instruments
DRMA,Dermata Therapeutics Inc. Common Stock,Finance,Biotechnology: Pharmaceutical Preparations
DRMAW,Dermata Therapeutics Inc. Warrant,Finance,Biotechnology: Pharmaceutical Preparations
DRQ,Dril-Quip Inc. Common Stock,Finance,Metal Fabrications
DRRX,DURECT Corporation Common Stock,Finance,Biotechnology: Pharmaceutical Preparations
DRS,Leonardo DRS Inc. Common Stock,Finance,Military/Government/Technical
DRTS,Alpha Tau Medical Ltd. Ordinary Shares,Finance,Biotechnology: Pharmaceutical Preparations
DRTSW,Alpha Tau Medical Ltd. Warrant,Finance,Medical/Dental Instruments
DRTT,DIRTT Environmental Solutions Ltd. Common Shares,Finance,
DRUG,Bright Minds Biosciences Inc. Common Stock,Finance,Pharmaceuticals and Biotechnology
DRVN,Driven Brands Holdings Inc. Common Stock,Finance,Automotive Aftermarket
DSAQ,Direct Selling Acquisition Corp. Class A Common Stock,Finance,Blank Checks
DSGN,Design Therapeutics Inc. Common Stock,Finance,Biotechnology: Pharmaceutical Preparations
DSGR,Distribution Solutions Group Inc. Common Stock,Finance,Industrial Specialties
DSGX,Descartes Systems Group Inc. (The) Common Stock,Finance,Computer Software: Prepackaged Software
DSKE,Daseke Inc. Common Stock,Finance,
DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,Finance,Trusts Except Educational Religious and Charitable
DSM,BNY Mellon Strategic Municipal Bond Fund Inc. Common Stock,Finance,Investment Managers
DSP,Viant Technology Inc. Class A Common Stock,Finance,EDP Services
DSS,DSS Inc. Common Stock,Finance,Containers/Packaging
DSU,Blackrock Debt Strategies Fund Inc. Common Stock,Finance,Finance Companies
DSWL,Deswell Industries Inc. Common Shares,Finance,Plastic Products
DSX,Diana Shipping inc. common stock,Finance,Marine Transportation
DSX^B,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands),Finance,
DT,Dynatrace Inc. Common Stock,Finance,EDP Services
DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,Finance,Electric Utilities: Central
DTC,Solo Brands Inc. Class A Common Stock,Finance,Recreational Games/Products/Toys
DTE,DTE Energy Company Common Stock,Finance,Electric Utilities: Central
DTF,DTF Tax-Free Income 2028 Term Fund Inc. Common Stock,Finance,Investment Managers
DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,Finance,Electric Utilities: Central
DTI,Drilling Tools International Corporation Common Stock,Finance,Metal Fabrications
DTIL,Precision BioSciences Inc. Common Stock,Finance,Biotechnology: Biological Products (No Diagnostic Substances)
DTM,DT Midstream Inc. Common Stock ,Finance,Oil & Gas Production
DTOC,Digital Transformation Opportunities Corp. Class A Common Stock,Finance,Medical/Nursing Services
DTOCW,Digital Transformation Opportunities Corp. Warrant,Finance,Medical/Nursing Services
DTSS,Datasea Inc. Common Stock,Finance,Computer Software: Prepackaged Software
DTST,Data Storage Corporation Common Stock,Finance,EDP Services
